Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
CH-Eldo,-122.8737,51.0011,,Plutonic,"Porphyritic textured, coarse-grained quartz-rich biotite granitoid",66.9,0.9,0.9,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
CH-Congress-PPY,-122.783,50.89,,Plutonic,"Andesitic feldspar porphyry, probably a dyke, from mine dump",71.2,1.5,1.5,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
CH-Wayside-CGGD,-122.828,50.89,,Plutonic,"Coarse-grained tonalite, probably a dyke, collected from mine dump",81,0.7,0.7,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
BGR3-51,-122.787,50.771,,Plutonic,"Leucodiorite host rocks to 51 vein, from mine dump",270,5,5,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
CH-Wayside-Leuco,-122.828,50.89,,Plutonic,"Coarse grained leucocratic diorite, from mine dump",268,4,4,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
Wayside93-91400,-122.828,50.89,,Plutonic,"Coarse grained leucogabbro, core from mine dump",270,2,2,igneous crystallization,U-Pb,zircon,SHRIMP,"John de Laeter Center, Curtin University (Perth)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
1-BR,-122.803,50.778,,Hydrothermal,Auriferous quartz vein with fuchsite in wall-rock fragments,67.6,0.7,0.7,mineralization,Ar-Ar,fuchsite,Laser step heating,USGS,GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
1-PE,-122.818,50.788,,Hydrothermal,Auriferous quartz vein with fuchsite in wall-rock fragments,66.8,0.5,0.5,mineralization,Ar-Ar,fuchsite,Laser step heating,USGS,GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
P-EXT,-122.7533,50.75,,Hydrothermal,"Auriferous quartz vein with muscovite replacing encapsulated wall-rock fragments, from mine dump",64,0.4,0.4,mineralization,Ar-Ar,muscovite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
P-EXT2,-122.7533,50.75,,Hydrothermal,"Auriferous quartz vein with muscovite replacing encapsulated wall-rock fragments, from mine dump",64.7,0.4,0.4,mineralization,Ar-Ar,muscovite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
CH-Mid-Minto1,-122.752,50.9,,Metamorphic,foliated greenstone with fuchsite alteration,93.2,0.6,0.6,formation or cooling,Ar-Ar,fuchsite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
CH-Mid-Minto2,-122.752,50.9,,Metamorphic,foliated greenstone with fuchsite alteration,92.8,0.8,0.8,formation or cooling,Ar-Ar,fuchsite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
07RH-117,-115.6179896,49.39376894,,Sediment,"Intraflow sediment. Majority of zircons are rounded, consistent with detrital origin. The zircons range from colorless to pale brown and are moderately to well rounded, with strong evidence of mechanical abrasion on the surface.",1439,18,18,maximum depositional,U-Pb,zircon,SHRIMP,Geological Survey of Canada,GeoscienceBC Report GBC2007-019,"Hartlaub, R."
07RH-70,-115.1089968,49.24586744,,Plutonic,"K-feldspar porphyry. Zircons are colourless, euhedral and have sharply facetted crystals.",102,24,24,igneous crystallization,U-Pb,zircon,SHRIMP,Geological Survey of Canada,GeoscienceBC Report GBC2007-019,"Hartlaub, R."
10M-06,-120.045018,49.35988605,,Plutonic,Fine to medium grained hornblende diorite,195.5,1.2,1.2,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10M-04,-119.9162459,49.40124818,,Plutonic,Fresh hornblende granodiorite,194.5,0.9,0.9,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10KL-115,-119.8987885,49.39531783,,Plutonic,Hornblende granodiorite,196.7,4.9,4.9,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10M-05,-119.9707008,49.39807034,,Plutonic,"Massive, very fresh, biotite-hornblende quartz monzonite",196.7,1,1,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10M-33,-119.923095,49.39981553,,Plutonic,Medium grained quartz diorite,195.1,1.6,1.6,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10M-08,-120.0391515,49.33556118,,Plutonic,Biotite quartz monzonite,162.9,0.9,0.9,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10M-10,-119.8493581,49.273049,,Plutonic,Medium grained trachytic syenite,192.8,2.9,2.9,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
10KL-111,-119.6680464,49.01839069,,Plutonic,"Massive, coarse grained, biotite quartz monzonite",169.7,0.7,0.7,igneous crystallization,U-Pb,zircon,LA-MC-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geoscience BC, Summary of Activies 2013, Report 2014-1, p.83","Mortensen, J."
14EW024,-124.2787493,53.49278442,,Plutonic,Hornblende quartz monzonite,163.4,2.2,2.2,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14EW061,-125.0781442,53.9001637,,Plutonic,Hornblende biotite quartz monzonite,66.9,0.5,0.5,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14EW180,-123.815499,53.52165237,,Volcanic,Flow banded rhyolite,165.4,1.6,1.6,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA008,-124.9184807,53.57298535,,Volcanic,Quartz feldspar crystal tuff,51.5,0.8,0.8,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA013,-124.9766344,53.63453745,,Volcanic,Rhyolitic lithic lapilli tuff,50.8,1.2,1.2,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA053,-124.6352752,53.67944013,,Plutonic,Biotite Monzogranite,150.8,1.3,1.3,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA161,-125.3157784,53.49950034,,Volcanic,Bitoite quartz feldspar phyric rhyolite,49.3,0.4,0.4,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14RK048,-125.3667996,53.9053098,,Volcanic,Feldspar crystal lithic tuff,73.8,0.9,0.9,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15AA005,-125.1881036,53.26314868,,Plutonic,Hornblende biotite granite,72.2,0.5,0.5,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA017,-125.2440544,53.12824018,,Plutonic,Hornblende biotite granite,156.2,1.5,1.5,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA037,-125.0621443,53.18831698,,Volcanic,Thin bedded mudstone and tuff,165.3,1.9,1.9,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA069,-124.9431054,53.10599522,,Plutonic,Biotite hornblende plagioclase porphyritic quartz monzodiorite,155.9,1.5,1.5,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA102,-124.9735194,53.14571025,,Volcanic,Quartz feldspar crystal lithic tuff,68.4,0.6,0.6,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA136,-124.8283256,53.08736945,,Volcanic,Quartz feldspar bearing lithic lapilli tuff,180,1.4,1.4,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA231,-124.9574866,53.93223557,,Volcanic,Fresh vitric tuff,67.5,1,1,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JL101,-124.994497,53.26784031,,Volcanic,Quartz phyric flow banded rhyolite,178.7,2.2,2.2,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JL226,-124.9852923,53.84821951,,Volcanic,Biotite quartz crystal lithic tuff,68.7,0.8,0.8,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JL257,-123.6144083,53.65835028,,Plutonic,Biotite granite,51.5,0.8,0.8,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15RK184,-124.9620367,53.20050025,,Volcanic,Flow laminated rhyolite,74.6,1.9,1.9,igneous crystallization,U-Pb,zircon,LA-ICP-MS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA044,-124.0793343,53.64037408,,Metamorphic,Orthogneiss with garbenschiefer hornblende,51.9,0.4,0.4,metamorphic cooling,Ar-Ar,hornblende,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14JA066,-125.1772337,53.89999824,,Volcanic,"Hornblende-, biotite- and plagioclase-phyric andesite",63.8,0.7,0.7,cooling,Ar-Ar,hornblende,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14RK033,-125.1055744,53.95067625,,Volcanic,Plagioclase crystal tuff,71.6,0.3,0.3,cooling,Ar-Ar,biotite,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14RK058,-124.8427746,53.83668552,,Volcanic,Hornblende megacrystic lapilli tuff,49.1,1.1,1.1,cooling,Ar-Ar,hornblende,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
14RK088,-125.1335624,53.93915163,,Volcanic,Quartz plagioclase biotite crystal lithic tuff,69,0.5,0.5,cooling,Ar-Ar,biotite,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15JA073,-124.9457614,53.10890077,,Volcanic,Hornblende- and plagioclase-phyric andesite,156.2,1.4,1.4,cooling,Ar-Ar,hornblende,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
15RK136,-124.8552567,53.91579881,,Volcanic,Plagioclase and hornblende bearing lapilli tuff,53.4,0.8,0.8,cooling,Ar-Ar,hornblende,Laser step heating,University of Alaska,"GeoscienceBC Report GBC2018-12, MDRU Publication","Angen, J. J. et al"
MMI97-30-6,-132.3135044,59.95998579,,Plutonic,Medium grained tonalite,352.9,1.4,1.4,Igneous crystallization,U-Pb,zircon,AA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geological Association of Canada, Special Paper 45, p.179-200","Mihalynuk, M. G. et al"
MMI00-6-12,-131.7114325,59.84088142,,Plutonic,Porphyry stock containing feldspar and blue quartz eyes,340,1.3,1.3,Igneous crystallization,U-Pb,zircon,AA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geological Association of Canada, Special Paper 45, p.179-200","Mihalynuk, M. G. et al"
99JN27-5,-132.0236192,59.62578958,,Plutonic,"Tan to pink, massive to foliated quartz-eye porphyry",336,16,1,Igneous crystallization,U-Pb,zircon,AA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geological Association of Canada, Special Paper 45, p.179-200","Mihalynuk, M. G. et al"
MMI97-17-7,-131.712007,59.833682,,,Intermediate composition dike,330.7,8.8,5.4,Igneous crystallization,U-Pb,zircon and titanite,AA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Geological Association of Canada, Special Paper 45, p.179-200","Mihalynuk, M. G. et al"
